12,http://www.troester.com/gym/WViewAllInd.asp?GymNum=700,12,700,Vasile,Brittany,"Erie, PA",So.,AA
13,http://www.troester.com/gym/WViewAllInd.asp?GymNum=117,13,117,Barca-Hall,Anya,"Santa Cruz, CA",Fr.,AA
13,http://www.troester.com/gym/WViewAllInd.asp?GymNum=118,13,118,Butchness,Regan,"Barrington, IL",Fr.,AA
13,http://www.troester.com/gym/WViewAllInd.asp?GymNum=119,13,119,Choo,Stephanie,"Centerville, OH",Jr.,AA
13,http://www.troester.com/gym/WViewAllInd.asp?GymNum=120,13,120,Chretien,Alexandra,"Commerce Twp, MI",Jr.,AA
13,http://www.troester.com/gym/WViewAllInd.asp?GymNum=121,13,121,Edelman,Renee,"Maple Grove, MN",So.,AA
13,http://www.troester.com/gym/WViewAllInd.asp?GymNum=122,13,122,Hoffman,Danielle,"Bedford, NY",Sr.,AA
13,http://www.troester.com/gym/WViewAllInd.asp?GymNum=123,13,123,Holman,Corey,"Westford, MA",Jr.,AA
13,http://www.troester.com/gym/WViewAllInd.asp?GymNum=124,13,124,Kinamon,Tori,"Peachtree City, GA",So.,AA
13,http://www.troester.com/gym/WViewAllInd.asp?GymNum=125,13,125,McAvoy,Maggie,"Charlotte, NC",Fr.,AA
13,http://www.troester.com/gym/WViewAllInd.asp?GymNum=126,13,126,Mitchell,Jorden,"Indianapolis, IN",So.,AA
13,http://www.troester.com/gym/WViewAllInd.asp?GymNum=127,13,127,Morant,Caroline,"Chicago, IL",So.,AA
13,http://www.troester.com/gym/WViewAllInd.asp?GymNum=128,13,128,Olson,Anya,"Farmington Hills, MI",Fr.,AA
13,http://www.troester.com/gym/WViewAllInd.asp?GymNum=129,13,129,Rubenstein,Allison,"Ho-Ho-Kus, NJ",Sr.,AA
13,http://www.troester.com/gym/WViewAllInd.asp?GymNum=130,13,130,Ryan,Claire,"Greenwood, MN",Fr.,AA
13,http://www.troester.com/gym/WViewAllInd.asp?GymNum=131,13,131,Walters,Diana,"Austin, TX",Jr.,AA
13,http://www.troester.com/gym/WViewAllInd.asp?GymNum=132,13,132,Williams,Brooke,"Clyde Hill, WA",So.,AA
14,http://www.troester.com/gym/WViewAllInd.asp?GymNum=292,14,292,Adams,Kendall,"Farmington, Ut",So.,""
14,http://www.troester.com/gym/WViewAllInd.asp?GymNum=295,14,295,Dalebout,Jordan,"Frisco, TX",So.,""
14,http://www.troester.com/gym/WViewAllInd.asp?GymNum=296,14,296,Gassaway,KayCee,"Vancouver, WA",Sr.,""
14,http://www.troester.com/gym/WViewAllInd.asp?GymNum=297,14,297,Greenlief,Kyleigh,"Manhattan Beach, CA",So.,""
14,http://www.troester.com/gym/WViewAllInd.asp?GymNum=298,14,298,Harward,Taylor,"Farmington, UT",So.,""
14,http://www.troester.com/gym/WViewAllInd.asp?GymNum=299,14,299,Johnson,Makenzie,"Allen, TX",Jr.,""
14,http://www.troester.com/gym/WViewAllInd.asp?GymNum=300,14,300,Jones,Mikaela,"Saratoga Springs, UT",Jr.,""
14,http://www.troester.com/gym/WViewAllInd.asp?GymNum=301,14,301,Kulczyk,Eliane,"Montreal, QC, Canada",Jr.,""
14,http://www.troester.com/gym/WViewAllInd.asp?GymNum=303,14,303,Nilsson,Madeline,"Littleton, CO",Jr.,""
14,http://www.troester.com/gym/WViewAllInd.asp?GymNum=304,14,304,Ostrem,Brigette,"Gillette, WY",Fr.,""
14,http://www.troester.com/gym/WViewAllInd.asp?GymNum=305,14,305,Raymond,Summer,"Draper, UT",Jr.,""
14,http://www.troester.com/gym/WViewAllInd.asp?GymNum=306,14,306,Rieder,Abby,"Scott Township, PA",So.,""
14,http://www.troester.com/gym/WViewAllInd.asp?GymNum=307,14,307,Robinson,Ashley,"American Fork, UT",Sr.,""
14,http://www.troester.com/gym/WViewAllInd.asp?GymNum=308,14,308,Schult,Jordan,"Littleton, CO",Sr.,""
14,http://www.troester.com/gym/WViewAllInd.asp?GymNum=309,14,309,To,Sin,"Calgary, AB, Canada",So.,""
14,http://www.troester.com/gym/WViewAllInd.asp?GymNum=310,14,310,Tucker,Rachel,"Mesa, AZ",So.,""
14,http://www.troester.com/gym/WViewAllInd.asp?GymNum=311,14,311,Van Mierlo,Jill,"San Clemente, CA",Fr.,""
14,http://www.troester.com/gym/WViewAllInd.asp?GymNum=312,14,312,Vidmar,Emily,"San Clemente, CA",Jr.,""
14,http://www.troester.com/gym/WViewAllInd.asp?GymNum=313,14,313,Westergard,Jessie,"Norwell, MA",Fr.,""
14,http://www.troester.com/gym/WViewAllInd.asp?GymNum=314,14,314,Wilchuck,Brielle,"Edmonton, AB, Canada",Fr.,""
14,http://www.troester.com/gym/WViewAllInd.asp?GymNum=315,14,315,Wilde,Brittni,"Idaho Falls, ID",So.,""
15,http://www.troester.com/gym/WViewAllInd.asp?GymNum=337,15,337,Castillo,Isabelle,"Newark, Ca",So.,"Ba, Be"
15,http://www.troester.com/gym/WViewAllInd.asp?GymNum=338,15,338,Draghi,Zoe,"Long Beach, Ca",So.,"Be, Fl"
15,http://www.troester.com/gym/WViewAllInd.asp?GymNum=342,15,342,Gallarzo,Alicia,"Burbank, Ca",Fr.,AA
15,http://www.troester.com/gym/WViewAllInd.asp?GymNum=332,15,332,Heymann,Kristina,"Los Gatos, Ca",Jr.,AA
15,http://www.troester.com/gym/WViewAllInd.asp?GymNum=344,15,344,Ho,Dana,"Plano, Tx",So.,AA
15,http://www.troester.com/gym/WViewAllInd.asp?GymNum=334,15,334,Howe,Jessica,"Plano, Tx",So.,AA
15,http://www.troester.com/gym/WViewAllInd.asp?GymNum=330,15,330,Leong,Serena,"San Ramon, Ca",Jr.,"V, Be, Fl"
15,http://www.troester.com/gym/WViewAllInd.asp?GymNum=333,15,333,Owens,Charlie,"Alta Loma, Ca",So.,AA
15,http://www.troester.com/gym/WViewAllInd.asp?GymNum=335,15,335,Palomares,Desiree,"San Dimas, Ca",So.,AA
15,http://www.troester.com/gym/WViewAllInd.asp?GymNum=329,15,329,Paz,Crystal,"Fremont, Ca",Sr.,"V, Be, Fl"
15,http://www.troester.com/gym/WViewAllInd.asp?GymNum=339,15,339,Richardson,Emily,"Fort Smith, Ar",So.,AA
15,http://www.troester.com/gym/WViewAllInd.asp?GymNum=340,15,340,Robinson,Arianna,"Chantilly, Va",Fr.,AA
15,http://www.troester.com/gym/WViewAllInd.asp?GymNum=343,15,343,Sternberg,Yuleen,"Berkeley, Ca",Fr.,AA
15,http://www.troester.com/gym/WViewAllInd.asp?GymNum=336,15,336,Takara,Amber,"Tacoma, Wa",So.,AA
15,http://www.troester.com/gym/WViewAllInd.asp?GymNum=331,15,331,Widener,Jordan,"Snohomish, Wa",Jr.,AA
15,http://www.troester.com/gym/WViewAllInd.asp?GymNum=341,15,341,Williams,Toni-Ann,"Randallstown, Md",Fr.,AA
16,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1189,16,1189,Anderson,Jordan,"Plano, TX",So.,"BM, F"
16,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1185,16,1185,Bear,Ronni,"Stillwater, OK",Jr.,"BR, BM"
16,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1186,16,1186,Desjardins,Megan,"Flower Mound, TX",Jr.,AA
16,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1190,16,1190,Frazzini,Megan,"Aurora, CO",So.,AA
16,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1187,16,1187,Hood,Casie,"Germantown, TN",Jr.,"V, BR, BM"
16,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1183,16,1183,Humbert,Natalie,"Pinellas Park, FL",Sr.,"V, BM, F"
16,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1182,16,1182,Keiter,Sylvia,"Blytheville, AR",Sr.,AA
16,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1193,16,1193,LeMoal,Taylor,"Yorktown, VA",So.,AA
16,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1194,16,1194,Mussio,Kaity,"Ann Arbor, MI",Fr.,"V, BR, F"
16,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1191,16,1191,Reaux,Saxon,"The Colony, TX",So.,"BM, F"
16,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1192,16,1192,Scates,Allison,"Houston, TX",So.,AA
16,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1188,16,1188,Slater,Kellie,"Pearland, TX",Jr.,"V, BM, F"
16,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1184,16,1184,Stubbs,Noel,"Orange Park, FL",Sr.,"V, BR, BM"
16,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1195,16,1195,White,Ashley,"Graham, TX",Fr.,AA
17,http://www.troester.com/gym/WViewAllInd.asp?GymNum=212,17,212,Bolender,Taylor,"Wadsworth, OH",Jr.,AA
17,http://www.troester.com/gym/WViewAllInd.asp?GymNum=213,17,213,Campbell,Coutrney,"Plymouth, MI",Fr.,AA
17,http://www.troester.com/gym/WViewAllInd.asp?GymNum=232,17,232,Carr,Rachel,"Westfield, IN",So.,AA
17,http://www.troester.com/gym/WViewAllInd.asp?GymNum=214,17,214,Charrette,Jordan,"St. Claire Shores,MI",Jr.,AA
17,http://www.troester.com/gym/WViewAllInd.asp?GymNum=215,17,215,Clements,Katy,"Gainsville, GA",Fr.,AA
17,http://www.troester.com/gym/WViewAllInd.asp?GymNum=216,17,216,Druien,Becca,"Byron, IL",Sr.,AA
17,http://www.troester.com/gym/WViewAllInd.asp?GymNum=217,17,217,Fagan,Kylie,"Commerce Twp., MI",Sr.,AA
17,http://www.troester.com/gym/WViewAllInd.asp?GymNum=218,17,218,Fitzpatrick,Caroline,"New Canaan, CT",So.,AA
17,http://www.troester.com/gym/WViewAllInd.asp?GymNum=219,17,219,Garcia,Tori,"Cary, IL",Sr.,AA
17,http://www.troester.com/gym/WViewAllInd.asp?GymNum=220,17,220,Harrald,Preslee,"Owasso, OK",Sr.,AA
17,http://www.troester.com/gym/WViewAllInd.asp?GymNum=221,17,221,Hilliker,Macey,"Bay City, MI",Fr.,AA
17,http://www.troester.com/gym/WViewAllInd.asp?GymNum=222,17,222,Kaplan,Bryttany,"Parker, CO",Fr.,AA
17,http://www.troester.com/gym/WViewAllInd.asp?GymNum=223,17,223,Lamphere,Megan,"Lapeer, MI",Jr.,AA
17,http://www.troester.com/gym/WViewAllInd.asp?GymNum=224,17,224,Moraw,Halle,"Clarkston, MI",Sr.,AA
17,http://www.troester.com/gym/WViewAllInd.asp?GymNum=225,17,225,Noonan,Taylor,"Broomfield, CO",Sr.,AA
17,http://www.troester.com/gym/WViewAllInd.asp?GymNum=226,17,226,Petzold,Kiki,"Shelby Twp., MI",Jr.,AA
17,http://www.troester.com/gym/WViewAllInd.asp?GymNum=227,17,227,Plescow,Jodie,"Clinton Twp., MI",Fr.,AA
17,http://www.troester.com/gym/WViewAllInd.asp?GymNum=228,17,228,Segal,Shaila,"Pomfret Center, CT",So.,AA
17,http://www.troester.com/gym/WViewAllInd.asp?GymNum=229,17,229,Stambaugh,Kirstin,"York, PA",So.,AA
17,http://www.troester.com/gym/WViewAllInd.asp?GymNum=230,17,230,Teet,Karlee,"Parker, CO",Jr.,AA
17,http://www.troester.com/gym/WViewAllInd.asp?GymNum=231,17,231,Wieczoreck,Miranda,"Orland Hills, IL",Fr.,AA
18,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1,18,1,Bair,Alicia,"Clayton, NJ",Jr.,"V, BB, FX"
18,http://www.troester.com/gym/WViewAllInd.asp?GymNum=2,18,2,Bourgeois,Alexandria,"Hazel Crest, IL",So.,"V, BB, FX"
18,http://www.troester.com/gym/WViewAllInd.asp?GymNum=3,18,3,Chiellini,Krystin,"Riverview, FL",So.,AA
18,http://www.troester.com/gym/WViewAllInd.asp?GymNum=4,18,4,Clark,Hannah,"Auburn, CA",Jr.,AA
18,http://www.troester.com/gym/WViewAllInd.asp?GymNum=5,18,5,Cronin,Kaylie,"Tewksbury, MA",Jr.,"V, BB, FX"
18,http://www.troester.com/gym/WViewAllInd.asp?GymNum=6,18,6,Franz,Allison,"Buffalo, NY",Fr.,AA
18,http://www.troester.com/gym/WViewAllInd.asp?GymNum=7,18,7,Gage,Joy,"St. Louis, MO",Fr.,"V, BB, FX"
18,http://www.troester.com/gym/WViewAllInd.asp?GymNum=8,18,8,Huang,Anna,"Staten Island, NJ",Fr.,"UB, BB, FX"
18,http://www.troester.com/gym/WViewAllInd.asp?GymNum=9,18,9,Meely,Julianna,"Gilbert, AZ",Fr.,AA
18,http://www.troester.com/gym/WViewAllInd.asp?GymNum=10,18,10,Molotsky,Elana,"Mt. Laurel, NJ",So.,AA
18,http://www.troester.com/gym/WViewAllInd.asp?GymNum=11,18,11,O'Brien,Jessica,"Boulder, CO",Fr.,AA
18,http://www.troester.com/gym/WViewAllInd.asp?GymNum=12,18,12,Prentice,Kennedy,"Greenwood, IN",Jr.,"UB, BB, FX"
18,http://www.troester.com/gym/WViewAllInd.asp?GymNum=13,18,13,Scazzero,Sophia,"Chicago, IL",Jr.,AA
18,http://www.troester.com/gym/WViewAllInd.asp?GymNum=14,18,14,Schupp,Sara,"Duxbury, MA",Jr.,"V, BB, FX"
18,http://www.troester.com/gym/WViewAllInd.asp?GymNum=15,18,15,Spitzer,Courtney,"Vista, CA",Fr.,AA
18,http://www.troester.com/gym/WViewAllInd.asp?GymNum=16,18,16,Sruba,Samantha,"El Dorado Hills, CA",Fr.,AA
18,http://www.troester.com/gym/WViewAllInd.asp?GymNum=17,18,17,Teixeira,Julohn,"Holliston, MA",Jr.,"UB, BB, FX"
18,http://www.troester.com/gym/WViewAllInd.asp?GymNum=18,18,18,Thompson,Abaigeal,"College Station, TX",Sr.,"UB, FX"
18,http://www.troester.com/gym/WViewAllInd.asp?GymNum=19,18,19,VanderPutten,Samantha,"Brier, WA",Sr.,"V, FX"
18,http://www.troester.com/gym/WViewAllInd.asp?GymNum=20,18,20,Vernacchia,Maia,"San Luis Obispo, CA",Sr.,"V, BB"
18,http://www.troester.com/gym/WViewAllInd.asp?GymNum=21,18,21,Wong,Christine,"Middletown, NJ",Sr.,"BB, FX"
18,http://www.troester.com/gym/WViewAllInd.asp?GymNum=22,18,22,Wong,Lauren,"Monterey Park, CA",Fr.,AA
19,http://www.troester.com/gym/WViewAllInd.asp?GymNum=965,19,965,Bender,Marley,"Riverside, CA",Jr.,"V, B, BB"
19,http://www.troester.com/gym/WViewAllInd.asp?GymNum=966,19,966,Boyle,Courtney,"Howell, NJ",Jr.,"BB, F"
19,http://www.troester.com/gym/WViewAllInd.asp?GymNum=967,19,967,Cobb,Meghan,"Hobe Sound, FL",So.,"V, B, F"
19,http://www.troester.com/gym/WViewAllInd.asp?GymNum=968,19,968,Cusanelli,Maria,"Mananlapan, NJ",Fr.,AA
19,http://www.troester.com/gym/WViewAllInd.asp?GymNum=969,19,969,Feldman,Kylie,"East Brunswick, NJ",Fr.,AA
19,http://www.troester.com/gym/WViewAllInd.asp?GymNum=970,19,970,Gildemeyer,Bailey,"Liverpool, NY",Fr.,AA
19,http://www.troester.com/gym/WViewAllInd.asp?GymNum=971,19,971,Gippert,Magdalena,"Neunkirchen, Germany",Sr.,BB
19,http://www.troester.com/gym/WViewAllInd.asp?GymNum=972,19,972,Goyden,Meghan,"Endwell, NY",Jr.,AA
19,http://www.troester.com/gym/WViewAllInd.asp?GymNum=973,19,973,Konikoff,Elise,"Hamburg, NY",Sr.,"V, BB"
19,http://www.troester.com/gym/WViewAllInd.asp?GymNum=974,19,974,Michaels,Bri,"Cahrlestown, RI",So.,"V, B"
19,http://www.troester.com/gym/WViewAllInd.asp?GymNum=975,19,975,Nagy,Emily,"Merrimack, NH",Jr.,"B, BB"
19,http://www.troester.com/gym/WViewAllInd.asp?GymNum=976,19,976,Osmundsen,Allie,"Hicksville, NY",Sr.,"B, F"
19,http://www.troester.com/gym/WViewAllInd.asp?GymNum=977,19,977,Passalacqua,McKenna,"Whitesboro, NY",Fr.,AA
19,http://www.troester.com/gym/WViewAllInd.asp?GymNum=978,19,978,Scanlon,Amanda,"Glastonbury, CT",So.,AA
19,http://www.troester.com/gym/WViewAllInd.asp?GymNum=979,19,979,Scozzie,Maddy,"Ashburn, VA",Jr.,AA
19,http://www.troester.com/gym/WViewAllInd.asp?GymNum=980,19,980,Stumpf,Michaela,"Williamsville, NY",So.,"V, B, F"
19,http://www.troester.com/gym/WViewAllInd.asp?GymNum=981,19,981,Sweeney,Tara,"Staten Island, NY",So.,"BB, F"
19,http://www.troester.com/gym/WViewAllInd.asp?GymNum=982,19,982,Turso,Ari,"Brick, NJ",Fr.,AA
19,http://www.troester.com/gym/WViewAllInd.asp?GymNum=983,19,983,Zangoglia,Nicole,"Old Bridge, NJ",Sr.,"V, B"
20,http://www.troester.com/gym/WViewAllInd.asp?GymNum=872,20,872,Addison,Nikole,"Lehigh Acres, Fla.",Fr.,AA
20,http://www.troester.com/gym/WViewAllInd.asp?GymNum=873,20,873,Angelopulo,Alix,"Burlingame, Calif.",Sr.,UB/BB
20,http://www.troester.com/gym/WViewAllInd.asp?GymNum=874,20,874,Barrett,Emily,"Norman, Okla.",Jr.,AA
20,http://www.troester.com/gym/WViewAllInd.asp?GymNum=875,20,875,Feeken,Rachel,"Tampa, Fla.",Jr.,UB/FX
20,http://www.troester.com/gym/WViewAllInd.asp?GymNum=876,20,876,Fielitz,Rachel,"Walden, N.Y.",So.,VT/BB/FX
20,http://www.troester.com/gym/WViewAllInd.asp?GymNum=877,20,877,Franklin,Brittany,"Carrollton, Texas",Fr.,UB/BB/FX
20,http://www.troester.com/gym/WViewAllInd.asp?GymNum=878,20,878,Hammen,Claire,"Loveland, Colo.",Fr.,AA
20,http://www.troester.com/gym/WViewAllInd.asp?GymNum=879,20,879,Laughlin,Maggie,"Scottsdale, Ariz.",Jr.,VT/BB/FX
20,http://www.troester.com/gym/WViewAllInd.asp?GymNum=880,20,880,Lomonte,Leah,"Katy, Texas",So.,UB/BB
20,http://www.troester.com/gym/WViewAllInd.asp?GymNum=881,20,881,McGee,Nina,"Cincinnati, Ohio",Sr.,AA
20,http://www.troester.com/gym/WViewAllInd.asp?GymNum=882,20,882,Menhinick,Katie,"Paramus, N.J.",Jr.,AA
20,http://www.troester.com/gym/WViewAllInd.asp?GymNum=883,20,883,Novotny,Emily,"Folsom, Calif.",Jr.,UB/FX
20,http://www.troester.com/gym/WViewAllInd.asp?GymNum=884,20,884,Ross,Julia,"Henderson, Nev.",So.,AA
20,http://www.troester.com/gym/WViewAllInd.asp?GymNum=885,20,885,Sakai-Hart,Ellese,"Aptos, Calif.",Sr.,VT/BB/FX
20,http://www.troester.com/gym/WViewAllInd.asp?GymNum=886,20,886,Tolman,Morgan,"Northridge, Calif.",Jr.,VT/FX
21,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1132,21,1132,Brooks,Kelsie,"Winston, GA",So.,All-Around
21,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1133,21,1133,Chambliss,Ashlin,"Buford, GA",Jr.,"V, BB, FX"
21,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1134,21,1134,Conrad,Catie,"Brighton, MI",Fr.,All-Around
21,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1135,21,1135,Ebeyer,Kimberly,"Greenwood, IN",Jr.,"V, BB, FX"
21,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1136,21,1136,Foy,Tiffany,"Hickory, NC",Jr.,"UB, BB, FX"
21,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1137,21,1137,Gendron,Kirsten,"Birch Run, MI",Fr.,All-Around
21,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1138,21,1138,Gervais,Natalie,"Winnipeg, Manitoba",So.,All-Around
21,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1139,21,1139,Jordaan,Bianca,"Oakville, Ontario",So.,All-Around
21,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1140,21,1140,Lo Bello,Carrina,"Oshawa, Ontario",Sr.,All-Around
21,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1141,21,1141,Loehner,Chantelle,"Cary, IL",Sr.,"UB, FX"
21,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1142,21,1142,Marino,Megan,"Girard, OH",Fr.,All-Around
21,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1143,21,1143,McEachern,Sydney,"Winnipeg, Manitoba",So.,All-Around
21,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1144,21,1144,Miller,Paulina,"Halifax, Nova Scotia",Sr.,"V, BB, FX"
21,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1145,21,1145,Paterson,Nikki,"Oakville, Ontario",Sr.,"UB, BB, FX"
21,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1146,21,1146,Rubin,Lacey,"Plainview, NY",So.,"UB, BB, FX"
21,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1147,21,1147,Schwartz,Julia,"Gilbert, AZ",Fr.,All-Around
21,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1148,21,1148,Slocum,Rachel,"Holy Springs, NC",Fr.,"V, BB, FX"
21,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1149,21,1149,Valentin,Kendall,"Holmdel, NJ",Fr.,All-Around
21,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1150,21,1150,Willette,Anna,"Pylesville, MD",Sr.,All-Around
21,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1151,21,1151,Young,Taylor,"Westeville, OH",So.,"V, BB, FX"
22,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1152,22,1152,Baker,Kennedy,"Flower Mound, Texas",Fr.,AA
22,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1153,22,1153,Boyce,Claire,"Arlington, Texas",So.,AA
22,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1154,22,1154,Caquatto,Bridgette,"Naperville, Ill.",Jr.,AA
22,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1155,22,1155,Dancose-Giambattisto,Bianca,"Montreal, Quebec",Jr.,"UB, BB"
22,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1156,22,1156,Fassbender,Ericha,"Katy, Texas",Fr.,AA
22,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1157,22,1157,Frazier,Morgan,"Winter Garden, Fla.",Jr.,"V, FX"
22,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1158,22,1158,Hunter,Kytra,"Frederick, Md.",Sr.,AA
22,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1159,22,1159,McLaughlin,Grace,"Allen, Texas",Fr.,AA
22,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1160,22,1160,McMurtry,Alex,"Midlothian, Va.",Fr.,AA
22,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1161,22,1161,Shisler,Jamie,"Naples, Fla.",Sr.,"V, FX"
22,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1162,22,1162,Sloan,Bridget,"Pittsboro, Ind.",Jr.,AA
22,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1163,22,1163,Spicer,Rachel,"Highland Village, TX",Sr.,"V, BB, FX"
22,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1164,22,1164,Wang,Kiersten,"Monument, Colo.",Sr.,AA
23,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1528,23,1528,Aploks,Kaija,"",Sr.,AA
23,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1421,23,1421,Corcoran,Elena,"",Sr.,AA
23,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1422,23,1422,DeMoura,Alex,"",So.,AA
23,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1424,23,1424,Drouin-Allaire,Cami,"",Fr.,AA
23,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1526,23,1526,Marcoux,Brenna,"",Sr.,AA
23,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1429,23,1429,Mermelstein,Sara,"",Fr.,AA
23,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1427,23,1427,Mishlove,Jessica,"",Fr.,AA
23,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1430,23,1430,Pfeiler,Liz,"",Fr.,AA
23,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1425,23,1425,Raineri,Chelsea,"",Fr.,AA
23,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1428,23,1428,Redmond,Taylor,"",Jr.,AA
23,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1426,23,1426,Seibold,Madeline,"",Fr.,AA
23,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1527,23,1527,Solomon,Kaila,"",So.,AA
23,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1488,23,1488,Willoughby,Courtney,"",Sr.,AA
23,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1423,23,1423,Winstanley,Jillian,"",Fr.,AA
23,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1431,23,1431,Zois,Alex,"",Fr.,AA
24,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1015,24,1015,Arnold,Jasmine,"Murfreesboro, Tenn.",Fr.,AA
24,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1016,24,1016,Babalis,Vivi,"Montreal, Quebec",Fr.,"BB, FX"
24,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1017,24,1017,Box,Mary Beth,"Calhoun, Ga.",Jr.,"VT, BB, FX"
24,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1018,24,1018,Broussard,Ashlyn,"Plano, Texas",So.,AA
24,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1019,24,1019,Brown,Kiera,"Newport News, Va.",So.,AA
24,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1020,24,1020,Davis,Chelsea,"Austin, Texas",Sr.,"VT, UB, BB"
24,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1021,24,1021,Hunte,Demetria,"Alpharetta, Ga.",Sr.,"BB, FX"
24,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1022,24,1022,Jay,Brandie,"Fort Collins, Colo.",Jr.,AA
24,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1023,24,1023,Johnson,Lauren,"Atlanta, Ga.",So.,AA
24,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1024,24,1024,Kirby,Whitney,"Claremont, N.C.",Jr.,"UB, BB"
24,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1025,24,1025,Marino,GiGi,"Scottsdale, Ariz.",Fr.,"VT, BB, FX"
24,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1026,24,1026,Persinger,Sarah,"Mount Holly, N.C.",Sr.,"VT, BB, FX"
24,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1027,24,1027,Reynolds,Morgan,"Athens, Ga.",So.,AA
24,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1028,24,1028,Roberts,Beth,"Tifton, Ga.",So.,"VT, BB, FX"
24,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1029,24,1029,Rogers,Brittany,British Columbia,Jr.,AA
24,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1030,24,1030,Sanders,Hayley,"McKinney, Texas",Fr.,"UB, BB, FX"
24,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1031,24,1031,Schick,Rachel,"R. Cucamonga, Calif.",So.,"VT, UB, BB"
24,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1032,24,1032,Vaculik,Natalie,"Whitby, Ontario",Fr.,AA
